timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1643794335300,5067,Novo,200,OK,Thread Group 1-27,text,true,,383876,252,30,30,https://cityfashion.mk/novo/,21,0,11
1643794335300,21,Novo-0,301,Moved Permanently,Thread Group 1-27,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,21,0,11
1643794335321,5046,Novo-1,200,OK,Thread Group 1-27,text,true,,383518,124,30,30,https://cityfashion.mk/novo/,4816,0,1387
1643794335137,5280,Novo,200,OK,Thread Group 1-22,text,true,,383899,252,30,30,https://cityfashion.mk/novo/,255,0,12
1643794335137,255,Novo-0,301,Moved Permanently,Thread Group 1-22,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,255,0,12
1643794335393,5024,Novo-1,200,OK,Thread Group 1-22,text,true,,383541,124,30,30,https://cityfashion.mk/novo/,4744,0,1309
1643794334971,5555,Novo,200,OK,Thread Group 1-17,text,true,,383907,252,30,30,https://cityfashion.mk/novo/,21,0,10
1643794334971,21,Novo-0,301,Moved Permanently,Thread Group 1-17,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,21,0,10
1643794334992,5534,Novo-1,200,OK,Thread Group 1-17,text,true,,383549,124,30,30,https://cityfashion.mk/novo/,5181,0,1707
1643794335401,5239,Novo,200,OK,Thread Group 1-30,text,true,,383868,252,30,30,https://cityfashion.mk/novo/,29,0,15
1643794335401,29,Novo-0,301,Moved Permanently,Thread Group 1-30,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,29,0,15
1643794335431,5209,Novo-1,200,OK,Thread Group 1-30,text,true,,383510,124,30,30,https://cityfashion.mk/novo/,4811,0,1274
1643794335367,5311,Novo,200,OK,Thread Group 1-29,text,true,,383868,252,30,30,https://cityfashion.mk/novo/,23,0,10
1643794335367,23,Novo-0,301,Moved Permanently,Thread Group 1-29,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,23,0,10
1643794335390,5288,Novo-1,200,OK,Thread Group 1-29,text,true,,383510,124,30,30,https://cityfashion.mk/novo/,4942,0,1317
1643794335038,5698,Novo,200,OK,Thread Group 1-19,text,true,,383861,252,30,30,https://cityfashion.mk/novo/,27,0,14
1643794335038,27,Novo-0,301,Moved Permanently,Thread Group 1-19,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,27,0,14
1643794335066,5670,Novo-1,200,OK,Thread Group 1-19,text,true,,383503,124,30,30,https://cityfashion.mk/novo/,5340,0,1633
1643794334574,6165,Novo,200,OK,Thread Group 1-4,text,true,,383861,252,30,30,https://cityfashion.mk/novo/,212,0,186
1643794334574,216,Novo-0,301,Moved Permanently,Thread Group 1-4,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,212,0,186
1643794334793,5946,Novo-1,200,OK,Thread Group 1-4,text,true,,383503,124,30,30,https://cityfashion.mk/novo/,5623,0,1906
1643794335070,5677,Novo,200,OK,Thread Group 1-20,text,true,,383868,252,30,30,https://cityfashion.mk/novo/,24,0,11
1643794335070,24,Novo-0,301,Moved Permanently,Thread Group 1-20,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,24,0,11
1643794335095,5652,Novo-1,200,OK,Thread Group 1-20,text,true,,383510,124,30,30,https://cityfashion.mk/novo/,5223,0,1607
1643794334807,5943,Novo,200,OK,Thread Group 1-12,text,true,,383893,252,30,30,https://cityfashion.mk/novo/,31,0,10
1643794334807,31,Novo-0,301,Moved Permanently,Thread Group 1-12,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,31,0,10
1643794334840,5910,Novo-1,200,OK,Thread Group 1-12,text,true,,383535,124,30,30,https://cityfashion.mk/novo/,5594,0,1869
1643794334641,7163,Novo,200,OK,Thread Group 1-7,text,true,,383899,252,30,30,https://cityfashion.mk/novo/,144,0,115
1643794334641,149,Novo-0,301,Moved Permanently,Thread Group 1-7,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,144,0,115
1643794334793,7011,Novo-1,200,OK,Thread Group 1-7,text,true,,383541,124,30,30,https://cityfashion.mk/novo/,6918,0,1913
1643794334574,8850,Novo,200,OK,Thread Group 1-3,text,true,,383899,252,30,30,https://cityfashion.mk/novo/,212,0,183
1643794334574,216,Novo-0,301,Moved Permanently,Thread Group 1-3,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,212,0,183
1643794334795,8629,Novo-1,200,OK,Thread Group 1-3,text,true,,383541,124,30,30,https://cityfashion.mk/novo/,8539,0,1915
1643794335335,8279,Novo,200,OK,Thread Group 1-28,text,true,,383899,252,30,30,https://cityfashion.mk/novo/,25,0,10
1643794335335,25,Novo-0,301,Moved Permanently,Thread Group 1-28,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,25,0,10
1643794335361,8253,Novo-1,200,OK,Thread Group 1-28,text,true,,383541,124,30,30,https://cityfashion.mk/novo/,8107,0,1347
1643794335169,8458,Novo,200,OK,Thread Group 1-23,text,true,,383899,252,30,30,https://cityfashion.mk/novo/,30,0,13
1643794335169,30,Novo-0,301,Moved Permanently,Thread Group 1-23,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,30,0,13
1643794335200,8427,Novo-1,200,OK,Thread Group 1-23,text,true,,383541,124,30,30,https://cityfashion.mk/novo/,8260,0,1509
1643794335206,8486,Novo,200,OK,Thread Group 1-24,text,true,,383876,252,30,30,https://cityfashion.mk/novo/,26,0,12
1643794335206,26,Novo-0,301,Moved Permanently,Thread Group 1-24,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,26,0,12
1643794335232,8460,Novo-1,200,OK,Thread Group 1-24,text,true,,383518,124,30,30,https://cityfashion.mk/novo/,8320,0,1483
1643794335235,8669,Novo,200,OK,Thread Group 1-25,text,true,,383922,252,30,30,https://cityfashion.mk/novo/,22,0,10
1643794335235,22,Novo-0,301,Moved Permanently,Thread Group 1-25,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,22,0,10
1643794335258,8646,Novo-1,200,OK,Thread Group 1-25,text,true,,383564,124,30,30,https://cityfashion.mk/novo/,8509,0,1456
1643794334576,9335,Novo,200,OK,Thread Group 1-5,text,true,,383868,252,30,30,https://cityfashion.mk/novo/,210,0,180
1643794334576,214,Novo-0,301,Moved Permanently,Thread Group 1-5,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,210,0,180
1643794334795,9116,Novo-1,200,OK,Thread Group 1-5,text,true,,383510,124,30,30,https://cityfashion.mk/novo/,8984,0,1918
1643794334708,9340,Novo,200,OK,Thread Group 1-9,text,true,,383892,252,30,30,https://cityfashion.mk/novo/,77,0,48
1643794334708,82,Novo-0,301,Moved Permanently,Thread Group 1-9,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,77,0,48
1643794334793,9255,Novo-1,200,OK,Thread Group 1-9,text,true,,383534,124,30,30,https://cityfashion.mk/novo/,9129,0,1918
1643794334907,9181,Novo,200,OK,Thread Group 1-15,text,true,,383891,252,30,30,https://cityfashion.mk/novo/,25,0,12
1643794334907,25,Novo-0,301,Moved Permanently,Thread Group 1-15,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,25,0,12
1643794334933,9155,Novo-1,200,OK,Thread Group 1-15,text,true,,383533,124,30,30,https://cityfashion.mk/novo/,9018,0,1784
1643794335105,9078,Novo,200,OK,Thread Group 1-21,text,true,,383922,252,30,30,https://cityfashion.mk/novo/,31,0,15
1643794335105,31,Novo-0,301,Moved Permanently,Thread Group 1-21,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,31,0,15
1643794335137,9046,Novo-1,200,OK,Thread Group 1-21,text,true,,383564,124,30,30,https://cityfashion.mk/novo/,8932,0,1571
1643794334874,9835,Novo,200,OK,Thread Group 1-14,text,true,,383899,252,30,30,https://cityfashion.mk/novo/,27,0,12
1643794334874,27,Novo-0,301,Moved Permanently,Thread Group 1-14,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,27,0,12
1643794334901,9808,Novo-1,200,OK,Thread Group 1-14,text,true,,383541,124,30,30,https://cityfashion.mk/novo/,9702,0,1814
1643794334609,12028,Novo,200,OK,Thread Group 1-6,text,true,,383899,252,30,30,https://cityfashion.mk/novo/,177,0,148
1643794334609,181,Novo-0,301,Moved Permanently,Thread Group 1-6,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,177,0,148
1643794334793,11844,Novo-1,200,OK,Thread Group 1-6,text,true,,383541,124,30,30,https://cityfashion.mk/novo/,11712,0,1920
1643794334939,11932,Novo,200,OK,Thread Group 1-16,text,true,,383876,252,30,30,https://cityfashion.mk/novo/,20,0,10
1643794334939,20,Novo-0,301,Moved Permanently,Thread Group 1-16,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,20,0,10
1643794334960,11911,Novo-1,200,OK,Thread Group 1-16,text,true,,383518,124,30,30,https://cityfashion.mk/novo/,11793,0,1757
1643794334574,12441,Novo,200,OK,Thread Group 1-1,text,true,,383899,252,30,30,https://cityfashion.mk/novo/,212,0,183
1643794334574,216,Novo-0,301,Moved Permanently,Thread Group 1-1,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,212,0,183
1643794334794,12221,Novo-1,200,OK,Thread Group 1-1,text,true,,383541,124,30,30,https://cityfashion.mk/novo/,12072,0,1920
1643794334842,12265,Novo,200,OK,Thread Group 1-13,text,true,,383868,252,30,30,https://cityfashion.mk/novo/,29,0,12
1643794334842,29,Novo-0,301,Moved Permanently,Thread Group 1-13,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,29,0,12
1643794334872,12235,Novo-1,200,OK,Thread Group 1-13,text,true,,383510,124,30,30,https://cityfashion.mk/novo/,12063,0,1841
1643794334676,12476,Novo,200,OK,Thread Group 1-8,text,true,,383876,252,30,30,https://cityfashion.mk/novo/,110,0,80
1643794334676,114,Novo-0,301,Moved Permanently,Thread Group 1-8,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,110,0,80
1643794334793,12359,Novo-1,200,OK,Thread Group 1-8,text,true,,383518,124,30,30,https://cityfashion.mk/novo/,12138,0,1923
1643794334741,12510,Novo,200,OK,Thread Group 1-10,text,true,,383900,252,30,30,https://cityfashion.mk/novo/,44,0,16
1643794334741,49,Novo-0,301,Moved Permanently,Thread Group 1-10,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,44,0,16
1643794334795,12456,Novo-1,200,OK,Thread Group 1-10,text,true,,383542,124,30,30,https://cityfashion.mk/novo/,12242,0,1917
1643794335005,12415,Novo,200,OK,Thread Group 1-18,text,true,,383861,252,30,30,https://cityfashion.mk/novo/,32,0,15
1643794335005,32,Novo-0,301,Moved Permanently,Thread Group 1-18,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,32,0,15
1643794335038,12382,Novo-1,200,OK,Thread Group 1-18,text,true,,383503,124,30,30,https://cityfashion.mk/novo/,12184,0,1678
1643794334574,12883,Novo,200,OK,Thread Group 1-2,text,true,,383899,252,30,30,https://cityfashion.mk/novo/,211,0,182
1643794334574,216,Novo-0,301,Moved Permanently,Thread Group 1-2,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,211,0,182
1643794334796,12661,Novo-1,200,OK,Thread Group 1-2,text,true,,383541,124,30,30,https://cityfashion.mk/novo/,12509,0,1920
1643794335267,12640,Novo,200,OK,Thread Group 1-26,text,true,,383899,252,30,30,https://cityfashion.mk/novo/,29,0,15
1643794335267,29,Novo-0,301,Moved Permanently,Thread Group 1-26,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,29,0,15
1643794335297,12610,Novo-1,200,OK,Thread Group 1-26,text,true,,383541,124,30,30,https://cityfashion.mk/novo/,12480,0,1417
1643794334777,13256,Novo,200,OK,Thread Group 1-11,text,true,,383876,252,30,30,https://cityfashion.mk/novo/,32,0,19
1643794334777,32,Novo-0,301,Moved Permanently,Thread Group 1-11,text,true,,358,128,30,30,http://www.cityfashion.mk/novo/,32,0,19
1643794334810,13223,Novo-1,200,OK,Thread Group 1-11,text,true,,383518,124,30,30,https://cityfashion.mk/novo/,13086,0,1907
1643794340640,10430,Mazi,200,OK,Thread Group 1-30,text,true,,392962,286,30,30,https://cityfashion.mk/product-category/mazi/,73,0,0
1643794340640,73,Mazi-0,301,Moved Permanently,Thread Group 1-30,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,73,0,0
1643794340713,10357,Mazi-1,200,OK,Thread Group 1-30,text,true,,392587,141,30,30,https://cityfashion.mk/product-category/mazi/,10187,0,0
1643794340526,10580,Mazi,200,OK,Thread Group 1-17,text,true,,392954,286,30,30,https://cityfashion.mk/product-category/mazi/,74,0,0
1643794340526,74,Mazi-0,301,Moved Permanently,Thread Group 1-17,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,74,0,0
1643794340601,10505,Mazi-1,200,OK,Thread Group 1-17,text,true,,392579,141,30,30,https://cityfashion.mk/product-category/mazi/,10321,0,0
1643794340737,10385,Mazi,200,OK,Thread Group 1-19,text,true,,392947,286,30,30,https://cityfashion.mk/product-category/mazi/,12,0,0
1643794340737,12,Mazi-0,301,Moved Permanently,Thread Group 1-19,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,12,0,0
1643794340750,10372,Mazi-1,200,OK,Thread Group 1-19,text,true,,392572,141,30,30,https://cityfashion.mk/product-category/mazi/,10202,0,0
1643794340678,10603,Mazi,200,OK,Thread Group 1-29,text,true,,392954,286,30,30,https://cityfashion.mk/product-category/mazi/,46,0,0
1643794340678,46,Mazi-0,301,Moved Permanently,Thread Group 1-29,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,46,0,0
1643794340724,10557,Mazi-1,200,OK,Thread Group 1-29,text,true,,392579,141,30,30,https://cityfashion.mk/product-category/mazi/,10396,0,0
1643794340368,11003,Mazi,200,OK,Thread Group 1-27,text,true,,392970,286,30,30,https://cityfashion.mk/product-category/mazi/,69,0,0
1643794340368,69,Mazi-0,301,Moved Permanently,Thread Group 1-27,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,69,0,0
1643794340437,10934,Mazi-1,200,OK,Thread Group 1-27,text,true,,392595,141,30,30,https://cityfashion.mk/product-category/mazi/,10773,0,0
1643794340418,10995,Mazi,200,OK,Thread Group 1-22,text,true,,392947,286,30,30,https://cityfashion.mk/product-category/mazi/,56,0,0
1643794340418,56,Mazi-0,301,Moved Permanently,Thread Group 1-22,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,56,0,0
1643794340474,10939,Mazi-1,200,OK,Thread Group 1-22,text,true,,392572,141,30,30,https://cityfashion.mk/product-category/mazi/,10794,0,0
1643794340751,11709,Mazi,200,OK,Thread Group 1-12,text,true,,392995,286,30,30,https://cityfashion.mk/product-category/mazi/,20,0,0
1643794340751,20,Mazi-0,301,Moved Permanently,Thread Group 1-12,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,20,0,0
1643794340771,11689,Mazi-1,200,OK,Thread Group 1-12,text,true,,392620,141,30,30,https://cityfashion.mk/product-category/mazi/,11586,0,0
1643794340748,11939,Mazi,200,OK,Thread Group 1-20,text,true,,392962,286,30,30,https://cityfashion.mk/product-category/mazi/,24,0,0
1643794340748,24,Mazi-0,301,Moved Permanently,Thread Group 1-20,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,24,0,0
1643794340772,11915,Mazi-1,200,OK,Thread Group 1-20,text,true,,392587,141,30,30,https://cityfashion.mk/product-category/mazi/,11790,0,0
1643794340740,12602,Mazi,200,OK,Thread Group 1-4,text,true,,392955,286,30,30,https://cityfashion.mk/product-category/mazi/,35,0,0
1643794340740,36,Mazi-0,301,Moved Permanently,Thread Group 1-4,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,35,0,0
1643794340776,12566,Mazi-1,200,OK,Thread Group 1-4,text,true,,392580,141,30,30,https://cityfashion.mk/product-category/mazi/,12387,0,0
1643794341805,11957,Mazi,200,OK,Thread Group 1-7,text,true,,392931,286,30,30,https://cityfashion.mk/product-category/mazi/,19,0,0
1643794341805,19,Mazi-0,301,Moved Permanently,Thread Group 1-7,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,19,0,0
1643794341824,11938,Mazi-1,200,OK,Thread Group 1-7,text,true,,392556,141,30,30,https://cityfashion.mk/product-category/mazi/,11769,0,0
1643794343629,10306,Mazi,200,OK,Thread Group 1-23,text,true,,392962,286,30,30,https://cityfashion.mk/product-category/mazi/,30,0,0
1643794343629,30,Mazi-0,301,Moved Permanently,Thread Group 1-23,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,30,0,0
1643794343659,10276,Mazi-1,200,OK,Thread Group 1-23,text,true,,392587,141,30,30,https://cityfashion.mk/product-category/mazi/,10172,0,0
1643794343424,10864,Mazi,200,OK,Thread Group 1-3,text,true,,392962,286,30,30,https://cityfashion.mk/product-category/mazi/,27,0,0
1643794343424,27,Mazi-0,301,Moved Permanently,Thread Group 1-3,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,27,0,0
1643794343451,10837,Mazi-1,200,OK,Thread Group 1-3,text,true,,392587,141,30,30,https://cityfashion.mk/product-category/mazi/,10726,0,0
1643794343614,10832,Mazi,200,OK,Thread Group 1-28,text,true,,392931,286,30,30,https://cityfashion.mk/product-category/mazi/,27,0,0
1643794343614,27,Mazi-0,301,Moved Permanently,Thread Group 1-28,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,27,0,0
1643794343641,10805,Mazi-1,200,OK,Thread Group 1-28,text,true,,392556,141,30,30,https://cityfashion.mk/product-category/mazi/,10679,0,0
1643794343912,10936,Mazi,200,OK,Thread Group 1-5,text,true,,392970,286,30,30,https://cityfashion.mk/product-category/mazi/,21,0,0
1643794343912,21,Mazi-0,301,Moved Permanently,Thread Group 1-5,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,21,0,0
1643794343933,10915,Mazi-1,200,OK,Thread Group 1-5,text,true,,392595,141,30,30,https://cityfashion.mk/product-category/mazi/,10794,0,0
1643794343905,11348,Mazi,200,OK,Thread Group 1-25,text,true,,392938,286,30,30,https://cityfashion.mk/product-category/mazi/,28,0,0
1643794343905,28,Mazi-0,301,Moved Permanently,Thread Group 1-25,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,28,0,0
1643794343933,11320,Mazi-1,200,OK,Thread Group 1-25,text,true,,392563,141,30,30,https://cityfashion.mk/product-category/mazi/,11199,0,0
1643794344089,11948,Mazi,200,OK,Thread Group 1-15,text,true,,392963,286,30,30,https://cityfashion.mk/product-category/mazi/,22,0,0
1643794344089,22,Mazi-0,301,Moved Permanently,Thread Group 1-15,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,22,0,0
1643794344112,11925,Mazi-1,200,OK,Thread Group 1-15,text,true,,392588,141,30,30,https://cityfashion.mk/product-category/mazi/,11807,0,0
1643794344049,12159,Mazi,200,OK,Thread Group 1-9,text,true,,392962,286,30,30,https://cityfashion.mk/product-category/mazi/,35,0,0
1643794344049,35,Mazi-0,301,Moved Permanently,Thread Group 1-9,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,35,0,0
1643794344084,12124,Mazi-1,200,OK,Thread Group 1-9,text,true,,392587,141,30,30,https://cityfashion.mk/product-category/mazi/,11979,0,0
1643794343693,12633,Mazi,200,OK,Thread Group 1-24,text,true,,392962,286,30,30,https://cityfashion.mk/product-category/mazi/,22,0,0
1643794343693,22,Mazi-0,301,Moved Permanently,Thread Group 1-24,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,22,0,0
1643794343716,12610,Mazi-1,200,OK,Thread Group 1-24,text,true,,392587,141,30,30,https://cityfashion.mk/product-category/mazi/,12492,0,0
1643794344710,12270,Mazi,200,OK,Thread Group 1-14,text,true,,392995,286,30,30,https://cityfashion.mk/product-category/mazi/,24,0,0
1643794344710,24,Mazi-0,301,Moved Permanently,Thread Group 1-14,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,24,0,0
1643794344734,12246,Mazi-1,200,OK,Thread Group 1-14,text,true,,392620,141,30,30,https://cityfashion.mk/product-category/mazi/,12082,0,0
1643794344183,13091,Mazi,200,OK,Thread Group 1-21,text,true,,392931,286,30,30,https://cityfashion.mk/product-category/mazi/,19,0,0
1643794344183,19,Mazi-0,301,Moved Permanently,Thread Group 1-21,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,19,0,0
1643794344202,13072,Mazi-1,200,OK,Thread Group 1-21,text,true,,392556,141,30,30,https://cityfashion.mk/product-category/mazi/,12918,0,0
1643794346872,10404,Mazi,200,OK,Thread Group 1-16,text,true,,392970,286,30,30,https://cityfashion.mk/product-category/mazi/,29,0,0
1643794346872,30,Mazi-0,301,Moved Permanently,Thread Group 1-16,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,29,0,0
1643794346902,10374,Mazi-1,200,OK,Thread Group 1-16,text,true,,392595,141,30,30,https://cityfashion.mk/product-category/mazi/,10078,0,0
1643794346638,11085,Mazi,200,OK,Thread Group 1-6,text,true,,392970,286,30,30,https://cityfashion.mk/product-category/mazi/,22,0,0
1643794346638,22,Mazi-0,301,Moved Permanently,Thread Group 1-6,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,22,0,0
1643794346661,11062,Mazi-1,200,OK,Thread Group 1-6,text,true,,392595,141,30,30,https://cityfashion.mk/product-category/mazi/,10956,0,0
1643794347017,11665,Mazi,200,OK,Thread Group 1-1,text,true,,392970,286,30,30,https://cityfashion.mk/product-category/mazi/,20,0,0
1643794347017,20,Mazi-0,301,Moved Permanently,Thread Group 1-1,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,20,0,0
1643794347037,11645,Mazi-1,200,OK,Thread Group 1-1,text,true,,392595,141,30,30,https://cityfashion.mk/product-category/mazi/,11527,0,0
1643794347109,11892,Mazi,200,OK,Thread Group 1-13,text,true,,392946,286,30,30,https://cityfashion.mk/product-category/mazi/,38,0,0
1643794347109,38,Mazi-0,301,Moved Permanently,Thread Group 1-13,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,38,0,0
1643794347148,11853,Mazi-1,200,OK,Thread Group 1-13,text,true,,392571,141,30,30,https://cityfashion.mk/product-category/mazi/,11737,0,0
1643794347154,12367,Mazi,200,OK,Thread Group 1-8,text,true,,392962,286,30,30,https://cityfashion.mk/product-category/mazi/,68,0,0
1643794347154,68,Mazi-0,301,Moved Permanently,Thread Group 1-8,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,68,0,0
1643794347222,12299,Mazi-1,200,OK,Thread Group 1-8,text,true,,392587,141,30,30,https://cityfashion.mk/product-category/mazi/,12166,0,0
1643794347422,12275,Mazi,200,OK,Thread Group 1-18,text,true,,392970,286,30,30,https://cityfashion.mk/product-category/mazi/,31,0,0
1643794347422,31,Mazi-0,301,Moved Permanently,Thread Group 1-18,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,31,0,0
1643794347453,12244,Mazi-1,200,OK,Thread Group 1-18,text,true,,392595,141,30,30,https://cityfashion.mk/product-category/mazi/,12080,0,0
1643794347253,12465,Mazi,200,OK,Thread Group 1-10,text,true,,392970,286,30,30,https://cityfashion.mk/product-category/mazi/,33,0,0
1643794347253,33,Mazi-0,301,Moved Permanently,Thread Group 1-10,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,33,0,0
1643794347286,12432,Mazi-1,200,OK,Thread Group 1-10,text,true,,392595,141,30,30,https://cityfashion.mk/product-category/mazi/,12291,0,0
1643794347458,12342,Mazi,200,OK,Thread Group 1-2,text,true,,392954,286,30,30,https://cityfashion.mk/product-category/mazi/,18,0,0
1643794347458,18,Mazi-0,301,Moved Permanently,Thread Group 1-2,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,18,0,0
1643794347477,12323,Mazi-1,200,OK,Thread Group 1-2,text,true,,392579,141,30,30,https://cityfashion.mk/product-category/mazi/,12173,0,0
1643794348035,12412,Mazi,200,OK,Thread Group 1-11,text,true,,392970,286,30,30,https://cityfashion.mk/product-category/mazi/,20,0,0
1643794348035,20,Mazi-0,301,Moved Permanently,Thread Group 1-11,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,20,0,0
1643794348056,12391,Mazi-1,200,OK,Thread Group 1-11,text,true,,392595,141,30,30,https://cityfashion.mk/product-category/mazi/,12260,0,0
1643794347909,12590,Mazi,200,OK,Thread Group 1-26,text,true,,392907,286,30,30,https://cityfashion.mk/product-category/mazi/,23,0,0
1643794347909,23,Mazi-0,301,Moved Permanently,Thread Group 1-26,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/mazi/,23,0,0
1643794347932,12567,Mazi-1,200,OK,Thread Group 1-26,text,true,,392532,141,30,30,https://cityfashion.mk/product-category/mazi/,12440,0,0
1643794351122,12059,Zeni,200,OK,Thread Group 1-19,text,true,,388423,286,30,30,https://cityfashion.mk/product-category/zeni/,18,0,0
1643794351122,18,Zeni-0,301,Moved Permanently,Thread Group 1-19,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,18,0,0
1643794351140,12041,Zeni-1,200,OK,Thread Group 1-19,text,true,,388048,141,30,30,https://cityfashion.mk/product-category/zeni/,11857,0,0
1643794351106,12154,Zeni,200,OK,Thread Group 1-17,text,true,,388423,286,30,30,https://cityfashion.mk/product-category/zeni/,19,0,0
1643794351106,19,Zeni-0,301,Moved Permanently,Thread Group 1-17,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,19,0,0
1643794351126,12134,Zeni-1,200,OK,Thread Group 1-17,text,true,,388048,141,30,30,https://cityfashion.mk/product-category/zeni/,11902,0,0
1643794351281,12017,Zeni,200,OK,Thread Group 1-29,text,true,,388431,286,30,30,https://cityfashion.mk/product-category/zeni/,52,0,0
1643794351281,52,Zeni-0,301,Moved Permanently,Thread Group 1-29,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,52,0,0
1643794351334,11964,Zeni-1,200,OK,Thread Group 1-29,text,true,,388056,141,30,30,https://cityfashion.mk/product-category/zeni/,11718,0,0
1643794351371,12013,Zeni,200,OK,Thread Group 1-27,text,true,,388423,286,30,30,https://cityfashion.mk/product-category/zeni/,37,0,0
1643794351371,37,Zeni-0,301,Moved Permanently,Thread Group 1-27,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,37,0,0
1643794351408,11976,Zeni-1,200,OK,Thread Group 1-27,text,true,,388048,141,30,30,https://cityfashion.mk/product-category/zeni/,11709,0,0
1643794351083,12318,Zeni,200,OK,Thread Group 1-30,text,true,,388423,286,30,30,https://cityfashion.mk/product-category/zeni/,38,0,0
1643794351083,38,Zeni-0,301,Moved Permanently,Thread Group 1-30,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,38,0,0
1643794351121,12280,Zeni-1,200,OK,Thread Group 1-30,text,true,,388048,141,30,30,https://cityfashion.mk/product-category/zeni/,12012,0,0
1643794351414,11999,Zeni,200,OK,Thread Group 1-22,text,true,,388415,286,30,30,https://cityfashion.mk/product-category/zeni/,17,0,0
1643794351414,17,Zeni-0,301,Moved Permanently,Thread Group 1-22,text,true,,375,145,30,30,http://www.cityfashion.mk/product-category/zeni/,17,0,0
1643794351432,11981,Zeni-1,200,OK,Thread Group 1-22,text,true,,388040,141,30,30,https://cityfashion.mk/product-category/zeni/,11744,0,0
1643794352460,11034,Zeni,200,OK,Thread Group 1-12,text,true,,388423,286,30,30,https://cityfashion.mk/product-category/zeni/,26,0,0
